,id,employee_first_name_caller,employee_last_name_caller,email,group_id,employee_first_name_other,employee_last_name_other,badge_serial_number
470,471,Arthur,Johnson,arthur.johnson@acme.com,5.0,Arthur,Johnson,1bd2f35f-89eb-419b-a8be-107fd52508bb
679,680,Alberta,Russell,alberta.russell@acme.com,6.0,Alberta,Russell,72a80d92-0ec3-495f-90d8-b8e15e62663b
692,693,Vivian,Carter,vivian.carter@acme.com,6.0,Vivian,Carter,e03a451d-ef66-4841-8987-871088522754
704,705,Byron,Fowler,byron.fowler@acme.com,5.0,Byron,Fowler,f41d9b48-03d4-4546-bfbd-0566253410fd
728,729,Lilianna,Cameron,lilianna.cameron@acme.com,5.0,Lilianna,Cameron,a170b591-3df7-421c-a718-fcffd4002010
1010,1011,Stuart,Brown,stuart.brown@acme.com,4.0,Stuart,Brown,4a6b3d83-d231-4564-87df-be2509d6e4d1
1142,1143,Evelyn,Scott,evelyn.scott@acme.com,1.0,Evelyn,Scott,8f41afe6-8925-41d7-80f5-2fb852660118
6,7,Sabrina,Mitchell,sabrina.mitchell@acme.com,2.0,Sabrina,Mitchell,e9641a57-3e2e-4b3d-b20f-8403046e6422
53,54,Roman,Morrison,roman.morrison@acme.com,6.0,Roman,Morrison,74af84f8-2f7f-4673-b72a-2cd48fa48bb5
417,418,Amber,Thompson,amber.thompson@acme.com,,Amber,Thompson,a61f0b8f-1a41-4d2e-83ed-feb7adf1ea85
529,530,Eddy,Ross,eddy.ross@acme.com,2.0,Eddy,Ross,ca1d6465-74fd-4a6d-b2fa-c85f34f77648
625,626,Dominik,Campbell,dominik.campbell@acme.com,2.0,Dominik,Campbell,75f6acd2-a83a-4967-8bf0-328985d7ca88
949,950,Connie,Wilson,connie.wilson@acme.com,4.0,Connie,Wilson,ece53a05-19d9-4684-ba10-e29d0febcba6
1086,1087,Paul,Cole,paul.cole@acme.com,1.0,Paul,Cole,456f5eb3-8204-4c95-85ed-54a5423b2c6b
41,42,Kristian,Owens,kristian.owens@acme.com,5.0,Kristian,Owens,150c6604-d0e7-4cf2-b4fe-7f180d3220bd
60,61,Julia,Murphy,julia.murphy@acme.com,3.0,Julia,Murphy,694d5672-a8c3-4b10-aa4a-dce69affd484
108,109,Olivia,West,olivia.west@acme.com,2.0,Olivia,West,3142b4bc-e282-4a98-9505-f51edeb2d36c
226,227,Elise,Roberts,elise.roberts@acme.com,5.0,Elise,Roberts,d7fa7549-7223-442f-9f85-dd185d9df695
232,233,Sabrina,Turner,sabrina.turner@acme.com,5.0,Sabrina,Turner,3bdd8c18-5310-402c-87b3-c6fd3c428336
290,291,April,Evans,april.evans@acme.com,3.0,April,Evans,41474530-0882-4bc9-94d5-300ea1272603
303,304,Kirsten,Lloyd,kirsten.lloyd@acme.com,2.0,Kirsten,Lloyd,1d31aa76-4dd2-4d63-b0d8-cc734cd5d31b
311,312,William,Brooks,william.brooks@acme.com,4.0,William,Brooks,13d762eb-5933-4df1-9909-0888a9e0bbe3
350,351,Edgar,Mitchell,edgar.mitchell@acme.com,1.0,Edgar,Mitchell,d2312575-9a03-4c7a-811c-7bd82f74d172
430,431,Lucia,Mitchell,lucia.mitchell@acme.com,5.0,Lucia,Mitchell,6557c0a5-d897-403b-8216-db165c0638db
438,439,Ryan,Johnston,ryan.johnston@acme.com,3.0,Ryan,Johnston,e69382ef-cc17-4030-bcde-4b2e0868a912
468,469,Emily,Stewart,emily.stewart@acme.com,6.0,Emily,Stewart,3fd91f5c-c801-41bd-8e00-a2c455f2ef27
865,866,Madaline,Parker,madaline.parker@acme.com,1.0,Madaline,Parker,98743f90-72da-4eac-9b21-80708e1152b7
879,880,Max,Barnes,max.barnes@acme.com,2.0,Max,Barnes,50c08a5a-e4b5-430c-a697-d25ac12deabb
1071,1072,Valeria,Turner,valeria.turner@acme.com,6.0,Valeria,Turner,8534cb0f-122d-4338-aec4-b6c59c0786a6
1098,1099,Tiana,Baker,tiana.baker@acme.com,6.0,Tiana,Baker,69806ed9-35bd-4abe-a780-89d538c377ee
38,39,Charlotte,Sullivan,charlotte.sullivan@acme.com,5.0,Charlotte,Sullivan,45228770-fcde-4170-b99c-92c239d3e330
192,193,Adrianna,Evans,adrianna.evans@acme.com,5.0,Adrianna,Evans,67938015-f658-48a1-b6cd-4f04a0224e09
299,300,Lilianna,Carroll,lilianna.carroll@acme.com,5.0,Lilianna,Carroll,67b83830-c50e-4b65-bed8-04bcfcb2d690
346,347,Ryan,Campbell,ryan.campbell@acme.com,4.0,Ryan,Campbell,dca61994-2a0f-4d19-81c6-0d0a0b91cab8
370,371,Edgar,Bennett,edgar.bennett@acme.com,3.0,Edgar,Bennett,f84a3f21-e46a-4a9a-9ddb-1a586b69a8a2
393,394,Lydia,Robinson,lydia.robinson@acme.com,5.0,Lydia,Robinson,57d7c62c-900b-4a2f-a14e-c7fbcc73da34
460,461,Agata,Lloyd,agata.lloyd@acme.com,3.0,Agata,Lloyd,5444a6b3-90dd-4ac4-a3ed-2ff82fb87e6e
681,682,Grace,Thomas,grace.thomas@acme.com,4.0,Grace,Thomas,5c2574e5-405b-4450-8063-97d06dc27ee8
750,751,Hailey,Thompson,hailey.thompson@acme.com,6.0,Hailey,Thompson,0f89c24d-4afd-4a46-861b-dc9a847a8eca
778,779,Miller,Martin,miller.martin@acme.com,4.0,Miller,Martin,fae26193-16be-43cc-af56-c21055907830
806,807,Naomi,Holmes,naomi.holmes@acme.com,4.0,Naomi,Holmes,50736c88-7b57-4815-ad95-9aba797a4add
818,819,Byron,Ross,byron.ross@acme.com,2.0,Byron,Ross,57e9610e-6542-4599-8935-d87948cdbe25
869,870,Daryl,Reed,daryl.reed@acme.com,3.0,Daryl,Reed,d889f121-2de4-4a8f-a216-20f498fd8d89
906,907,Sawyer,Ross,sawyer.ross@acme.com,6.0,Sawyer,Ross,531b4521-a93f-4512-b930-11ceef64a786
974,975,Henry,Spencer,henry.spencer@acme.com,5.0,Henry,Spencer,d027961e-f772-49ad-935d-332e8c10cea7
1033,1034,Chester,Evans,chester.evans@acme.com,,Chester,Evans,530678bd-491b-4a7d-9ede-c439ce9d16b3
179,180,Freddie,Reed,freddie.reed@acme.com,3.0,Freddie,Reed,e16bbf93-c660-49b3-8ae6-dddcff343873
254,255,Belinda,Johnson,belinda.johnson@acme.com,6.0,Belinda,Johnson,e041d60a-ff70-4590-96b0-cf60287fdf34
319,320,Roman,Sullivan,roman.sullivan@acme.com,2.0,Roman,Sullivan,573949b9-7759-4550-a4f3-b18dde452d5f
368,369,Arnold,Brown,arnold.brown@acme.com,4.0,Arnold,Brown,4a9a14dc-3944-48f0-9497-00e753c02f03
374,375,Kelsey,Ferguson,kelsey.ferguson@acme.com,4.0,Kelsey,Ferguson,4e5ab10f-206f-4c78-be65-98b6137dfbad
457,458,Brad,Ryan,brad.ryan@acme.com,2.0,Brad,Ryan,5b299781-e28d-4027-ace0-6b2b81edf08d
487,488,Rebecca,Wright,rebecca.wright@acme.com,2.0,Rebecca,Wright,d423e509-c937-44f0-8012-826e1a3bac48
798,799,Belinda,Hawkins,belinda.hawkins@acme.com,4.0,Belinda,Hawkins,44b8e383-afe3-411b-ba3e-d47f6ab0b486
896,897,Brianna,Edwards,brianna.edwards@acme.com,4.0,Brianna,Edwards,ffc2b15b-4853-4216-be18-96d863fc6c1e
934,935,Daryl,Fowler,daryl.fowler@acme.com,5.0,Daryl,Fowler,814fa4d4-cb6e-4873-a9f6-9b26b89f572f
1017,1018,Walter,Tucker,walter.tucker@acme.com,5.0,Walter,Tucker,b4bf26ae-1aef-4c4a-bf66-57bd9739283d
1129,1130,Melanie,Elliott,melanie.elliott@acme.com,5.0,Melanie,Elliott,08ecd472-bb91-4373-9d28-960d596c0cbf
70,71,April,Williams,april.williams@acme.com,6.0,April,Williams,ea20ebc9-6cd9-466f-b05b-7ac10de45c1f
160,161,Tess,Johnston,tess.johnston@acme.com,5.0,Tess,Johnston,753bf02e-0e10-413d-a9e7-384bb8e8cc4b
220,221,Eleanor,Russell,eleanor.russell@acme.com,3.0,Eleanor,Russell,930c1725-a08e-4d86-9537-70cb2d71a769
233,234,Violet,Roberts,violet.roberts@acme.com,2.0,Violet,Roberts,f8af1d9d-ccfb-4b0b-ad5a-192e1e13db60
238,239,Miller,Wells,miller.wells@acme.com,4.0,Miller,Wells,d36d87b1-807c-4704-abac-ad2fd28c9cc6
469,470,Sabrina,Wilson,sabrina.wilson@acme.com,3.0,Sabrina,Wilson,fb0b4f23-2cac-4e43-9cb1-32ca3f46ed60
475,476,Nicole,Holmes,nicole.holmes@acme.com,4.0,Nicole,Holmes,86ee1f65-efee-414f-b725-41a74cf37dbb
532,533,Patrick,Henderson,patrick.henderson@acme.com,1.0,Patrick,Henderson,46445e88-1619-43bc-8cf0-396ccbce4660
615,616,Daniel,Richardson,daniel.richardson@acme.com,2.0,Daniel,Richardson,f05938ba-6546-428c-adf4-7b128da45f0a
932,933,Max,Moore,max.moore@acme.com,5.0,Max,Moore,e8d82b3c-db4a-49e4-83f5-aee151ae1857
933,934,Julia,Watson,julia.watson@acme.com,5.0,Julia,Watson,51d64a20-e9e7-49e4-b699-d0a01d8a5f18
960,961,Kelvin,Harper,kelvin.harper@acme.com,2.0,Kelvin,Harper,2eaf8659-59fa-4e5f-9f85-436f2e0e863d
983,984,Ashton,Stevens,ashton.stevens@acme.com,6.0,Ashton,Stevens,60fd79b9-42f7-422d-b730-a4af8739db7f
1154,1155,Joyce,Morris,joyce.morris@acme.com,5.0,Joyce,Morris,45ccb41f-5259-4642-b50a-c4fd946723df
87,88,Heather,Brooks,heather.brooks@acme.com,1.0,Heather,Brooks,06076ec4-f379-4541-bed7-77738dae01ed
167,168,Vincent,Moore,vincent.moore@acme.com,2.0,Vincent,Moore,d4b26a44-e459-48a5-859c-75fdc5dcab56
195,196,Maya,Riley,maya.riley@acme.com,4.0,Maya,Riley,780adff0-08d8-48c7-80c2-737bcbc05944
223,224,Maximilian,Campbell,maximilian.campbell@acme.com,4.0,Maximilian,Campbell,85a30b71-8b58-4e76-98b9-d45bd370aa76
230,231,Sofia,Sullivan,sofia.sullivan@acme.com,3.0,Sofia,Sullivan,4313416e-3010-48e6-bd61-7bcb55eb9ef0
356,357,Frederick,Gibson,frederick.gibson@acme.com,5.0,Frederick,Gibson,41a9430b-5a31-47e6-8816-ad4900034a4a
399,400,Sofia,Hall,sofia.hall@acme.com,3.0,Sofia,Hall,cbc73f91-f839-4cc4-89de-4b93a1d90f7a
400,401,Elian,Adams,elian.adams@acme.com,1.0,Elian,Adams,750e5e96-5853-4381-b9ec-74e0d51245df
439,440,Dale,Ellis,dale.ellis@acme.com,2.0,Dale,Ellis,19de7e86-a4f8-403d-b4c1-93e150360c08
467,468,Alissa,Mason,alissa.mason@acme.com,4.0,Alissa,Mason,186a0d1c-1d92-44d8-9df2-b6aaff045640
591,592,Charlotte,Perry,charlotte.perry@acme.com,1.0,Charlotte,Perry,ee3de594-9ae5-49a2-8f20-2ccd2fc1abe1
628,629,Ashton,Bailey,ashton.bailey@acme.com,4.0,Ashton,Bailey,f6cd07f2-8aec-4607-b5b3-fa4c716dc0ed
633,634,Eleanor,Cooper,eleanor.cooper@acme.com,1.0,Eleanor,Cooper,618269db-052c-4932-8625-1351a9c97469
908,909,Edith,Carroll,edith.carroll@acme.com,1.0,Edith,Carroll,9b239680-f306-49a1-b6bf-d616b1b110cd
1024,1025,Kate,Perkins,kate.perkins@acme.com,1.0,Kate,Perkins,c5a7ac10-b13b-43d5-be97-9cacfe42eb1d
1144,1145,Byron,Richardson,byron.richardson@acme.com,8.0,Byron,Richardson,ca6a6010-1bf8-4f9e-8312-40210a05e32c
1155,1156,Lyndon,Andrews,lyndon.andrews@acme.com,2.0,Lyndon,Andrews,bf3958dd-0bc6-4157-98e8-81f02aac110d
35,36,Carlos,Spencer,carlos.spencer@acme.com,3.0,Carlos,Spencer,64ff1263-9ee1-4e40-8f44-4f878c599917
289,290,Grace,Foster,grace.foster@acme.com,6.0,Grace,Foster,422daee4-40ce-4833-970a-0f2bed969385
315,316,Catherine,Sullivan,catherine.sullivan@acme.com,3.0,Catherine,Sullivan,92789642-53e5-4b7b-a6f9-ebfc5a5a36dd
316,317,Byron,Hunt,byron.hunt@acme.com,6.0,Byron,Hunt,e54930db-8a88-4ac6-b0b8-5677520c6620
371,372,Savana,Walker,savana.walker@acme.com,1.0,Savana,Walker,d386a176-61aa-4dff-80c8-ce8c37a95a34
611,612,Hailey,Richards,hailey.richards@acme.com,1.0,Hailey,Richards,02b7d0fb-9263-447d-be7a-077bb6c38c09
713,714,Michael,Morgan,michael.morgan@acme.com,2.0,Michael,Morgan,07f34e3c-f73d-4114-9ac6-3a4323f7e13e
1022,1023,Sydney,Carroll,sydney.carroll@acme.com,1.0,Sydney,Carroll,593defb2-2fe7-47de-81e7-ce7a322dc904
1046,1047,Alen,Douglas,alen.douglas@acme.com,1.0,Alen,Douglas,5a4d9bbb-e203-43e8-84b6-1eae70f49515
61,62,Stella,Hamilton,stella.hamilton@acme.com,4.0,Stella,Hamilton,0b114ab0-8f24-4ee3-9568-3a0c9219b87d
78,79,Adison,Sullivan,adison.sullivan@acme.com,3.0,Adison,Sullivan,d79b2c9b-81ef-4bc2-8031-2317b477b7ec
111,112,Heather,Chapman,heather.chapman@acme.com,4.0,Heather,Chapman,7dafbfe6-1340-4768-ae62-e9f4146ae465
171,172,Ada,Douglas,ada.douglas@acme.com,3.0,Ada,Douglas,b2354f7b-14de-4427-9fd1-2e251e6991b8
328,329,Fenton,Robinson,fenton.robinson@acme.com,5.0,Fenton,Robinson,a79b74fa-5e30-4b9c-9da4-35e77e3aa7cb
342,343,Mike,Thompson,mike.thompson@acme.com,4.0,Mike,Thompson,63024b77-5952-4cf0-b4ad-cb0bcef502ee
383,384,Frederick,West,frederick.west@acme.com,6.0,Frederick,West,64b22f93-a4b6-4459-9be2-1f6979161b1e
656,657,Kellan,Richardson,kellan.richardson@acme.com,3.0,Kellan,Richardson,6c8718e5-2399-41a4-873b-d8c4d45d2830
718,719,Lucia,Cameron,lucia.cameron@acme.com,3.0,Lucia,Cameron,40efb1a9-bd2b-4a2d-97da-408d004fb04b
719,720,Oliver,Cameron,oliver.cameron@acme.com,2.0,Oliver,Cameron,0cf7af0e-3b20-411a-8463-1597228dc77d
871,872,Aiden,Perry,aiden.perry@acme.com,2.0,Aiden,Perry,ed451396-066b-4558-96d6-b54b9d7f3c61
884,885,Charlie,Howard,charlie.howard@acme.com,2.0,Charlie,Howard,6135bf4d-dae3-414b-93c1-cc26791ba187
1028,1029,Evelyn,Crawford,evelyn.crawford@acme.com,3.0,Evelyn,Crawford,5df68dd5-ea69-4a4a-bc0b-c1fc3bc47fa8
1043,1044,Alisa,Clark,alisa.clark@acme.com,5.0,Alisa,Clark,92e15018-ff21-4287-9b34-ebd1f4ead361
1120,1121,Henry,Warren,henry.warren@acme.com,5.0,Henry,Warren,153194d2-7e59-4743-80f0-fc818e09f745
1123,1124,Brooke,Reed,brooke.reedarobaseacme.com,3.0,Brooke,Reed,ce5e5f9a-bc80-4691-a685-f48d059db379
